,tweet_id,sentiment,content
20021,1693957263,happiness,"first up, make up for lost time with jelly. Jalan jalan just the 2 of us  and the rollerblading with my pumpkin. Happeh"
20022,1693957307,happiness,@redrobinrockn next one for you!
20023,1693957315,love,@CPaladino My cats enjoy the sunbeams from the open windows.  I think that counts.
20024,1693957402,fun,I cannot wait to go to FLORIDA!!
20025,1693957410,worry,not goin tto tafe
20026,1693957440,love,"@urbanpinkpixie Susan Egan, I love her! And yeah, it said I would have a pleasant trip."
20027,1693957485,hate,@MrWize sike sike call it truce???????????????? u still a bitch and my ppl still gonna air u out tho
20028,1693957495,worry,"Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming."
20029,1693957516,surprise,Just getting an additional free day
20030,1693957562,happiness,Welcome @doeko ! Really glad to know you here. Your products rox man
20031,1693957612,neutral,"Monday is here, One more day"
20032,1693957628,fun,All zombie songs are now dedicated to @HAMMER32  ? http://blip.fm/~5jbib
20033,1693957642,happiness,"is happy  and clean, squeaky clean"
20034,1693957765,happiness,"@Tottie Thank you, thank you!! Thought this is where all the cool kids hang out now, hehe  xoxo!"
20035,1693957847,worry,@chaoscartel That is annoying. What gear is it? I'll take it off your hands
20036,1693957892,neutral,I need to get some shut eye... But I just can't let's try 1 more time. Ta Ta Twitterworld
20037,1693957937,neutral,@RealBillBailey morning Bill
20038,1693957972,worry,I just want this semester to be over! Only a week and a half then it's moving time!
20039,1693958107,love,listening to i can't wait - akon feat t pain . i love this song
20040,1693958143,neutral,Cleaning my room and listening to britney.
20041,1693958182,happiness,"@aruky Yes, this NBA song is great!!!  Got an old funny NBA cheerleader remix song. Ohrwurm of the day &quot;colorblind&quot;."
20042,1693958195,happiness,"NEW LOGO! for all the Web, Cheak it!...gAllethOo"
20043,1693958243,relief,@deuhlig thanks for sharing
20044,1693958257,love,Having a great chat with a friend. He's totally putting my mind at ease
20045,1693958278,neutral,@lexiphanic  cheap and good system  http://bit.ly/Fgl2Y
20046,1693958295,love,goodnight twitterville! really enjoyed pearl harbor. now off to sleep and cuddle with my hot man!  i will have good dreams tonight! XOXO
20047,1693958349,fun,@khodgkin1 Oh! Good idea about putting them on ice cream
20048,1693958360,love,"@yourshyness21 lol I hear you, I think I watched about 2 - 3 different movies, when I should have been getting work done.  I'll ttyl girl"
20049,1693958432,neutral,@DavidArchie so what cereal do you usually like?
20050,1693958433,happiness,@girlfromthemoon ...i had a yay moment today  YAY hope you did too!
20051,1693958455,neutral,Mmmm Chilli Crab &amp; Deal Or No Deal.....And thats life !
20052,1693958558,neutral,wish I was at #eurodjangocon
20053,1693974670,surprise,endless streams of tea~~~~... it's a holiday day here... how do I know? it's raining
20054,1693974700,happiness,@DonnieWahlberg sounds like you all had a great night . i'm glad it was successful
20055,1693974719,neutral,goin to bed
20056,1693974796,relief,Thank god camera fixed itself. I want a new ipod
20057,1693974800,happiness,"Woop, have just bought the Elliot Minor album on itunes. Its finally working for me!!"
20058,1693974908,surprise,@FoluB pebbles thrown at windows should get *someones* attention
20059,1693974979,fun,@mikebreed There's a reason why they're so cute at times - to prevent you from throwing them overboard when they scream every 2 hrs...
20060,1693975029,happiness,"@nicolesssss  no, dayuuum 5o'clock was better"
20061,1693975038,worry,@JRHIGHTOWER  you told me u would be there...lol! Hmmmm where were u.....
20062,1693975041,neutral,watching the office......... also comedy gold
20063,1693975056,sadness,@shaundiviney u no there was no point pointing it out yesterday and ppl had 2 wait til midnight .... they were kinda pissed
20064,1693975266,neutral,Grand Indonesia with mom n sisters...
20065,1693975310,love,@alibalijeweller I'm come and try to find you and be your fan too
20066,1693975360,happiness,@DavidArchie I'm watching some of your videos in YouTube. You're funny David.  Oh and TALENTED of course!
20067,1693975368,love,"@LeilaniLi thks 4 the follow, and @newest tweets, i returned the love"
20068,1693975383,worry,http://twitpic.com/4j8us - It is interesting that VS2003 generates a setup script for uninstall.
20069,1693975415,worry,@RealBillBailey Morning! Are u back in blighty Bill? Hope u had a lovely time away
20070,1693975539,sadness,@DavidArchie want to hear something funny? I'm yours is on the radio right now!
20071,1693975573,neutral,"@MrPhotographic Happy b-day! Just woke up on this side of Earth, so wishes are bit late"
20072,1693975586,neutral,Hank Thompson ï¿½ The Big One Got Away -- hmm... how old do you have to be to remember THIS?  ? http://blip.fm/~5jboh
20073,1693975600,happiness,@VIbeauty we will work on that mama  sweetdreams!
20074,1693975803,love,@eishbo0 you can do it
20075,1693975852,happiness,nothings better then going out for chinese at the supperinn with ma fave cousins at 1am
20076,1693975866,worry,I am up and feeling pretty damn gud! I dont even have a hangover what a nice feeling
20077,1693975909,neutral,I just dyededed my hair
20078,1693975956,worry,Drinkin' Chai tea and not sleeping.. and checkin' out some cool peeps
20079,1693975958,surprise,"@TimothyH2O Haha! If I were him, I'd totally go check out a small little breakfast nook  They probably have the cutest ones there."
20080,1693975974,happiness,New @shackletonmusic single bought! It is awesome!! Well done boys!
20081,1693975992,happiness,@amyyyxoxo ahh I gtg but pls help me with number 3 I'll come back later to see what u said  haha plz and thank u
20082,1693976005,happiness,@zhayrar lol well thank you
20083,1693976025,neutral,cieee @Cronatic potong rambuuuut!
20084,1693976069,fun,Can't wait for SYTYCD tour with Ashleighhh &amp; Izzayyy
20085,1693976075,surprise,C-News wasn't as bad as I expected... could have done better... but today we did a great show...
20086,1693976113,worry,@KatiexCobraYo awww boo! I fucking lovee doing all the girly thingss
20087,1693976171,love,"thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans"
20088,1693976179,relief,finally gone!!!
20089,1693976205,fun,@CeesDope_  ahhhhaaa bangbros.com! psshh nigga its all about onionbooty.com
20090,1693976225,worry,@ifixitlive Hey never realized that you also get a Twitter account.  Your guides are truly many times a lifesaver to me.
20091,1693976238,happiness,good job!
20092,1693976267,neutral,@iMBA Ur welcome
20093,1693976293,love,@cathyah I love it...that's going to be one of my new fave quotes.
20094,1693976321,happiness,I love the sunshine and the happiness it brings
20095,1693976364,neutral,seepin'.
20096,1693976393,worry,@bebeisis  thanks bebeisis that is right is your name by any chanve elisabeth???
20097,1693976403,happiness,"@heyrbk ohh shardup! hehe. hes hot lah, gotta admeeet! bleh."
20098,1693976427,hate,cleaning cleaning cleaning today then working out!  i love not working!
20099,1693976573,hate,Chem wasn't better than physics. And now I'm so tired. @natasya_astri HAHAHA NTN BBF JUGA YA? Hihi gue sukanya Jun Pyo?
20100,1693976576,happiness,@living_autism BUT on the bright side you're on twitter! Morning!
20101,1693976578,happiness,@Petty01 Happy Birthday and cheers to PAO!!
20102,1693976721,hate,is home  excited that gemma is getting her breaking dawn MWAHAHAH (evil laugh)...is angry with hopeless assholes ...
20103,1693976752,worry,@justinchuan Awww!  I was thinking about you lot up there!  Glad you enjoyed it.
20104,1693976828,love,@730Fam yeah you are right! but my mom can cook like she is straight from the island! make sure you invite me to your fam restaurant
20105,1693976937,neutral,Download movie  &quot;81st Annual Academy Awards Pre-Show&quot; http://tinyurl.com/cdue53 cool #movie
20106,1693976941,love,@cel_xox ur really smart
20107,1693976959,relief,@geoffsays Thanks for the link Geoff
20108,1693976979,fun,"aaahhh, showers are great"
20109,1693977132,happiness,i won because im awesome
20110,1693977139,sadness,I was crying all of Tuesday cos I find out! ;( .... Economics is offically my crying subject lol
20111,1693977200,relief,"@gerdiend Woman!!  hope you have a relaxing monday as I have, cu later on this sunny monday @westerkerk"
20112,1693977272,worry,@YaaaaZ so don't bother urself
20113,1693977288,happiness,finally having my cup of coffee!!!
20114,1693977298,happiness,"Just hangin out at home, watchin twiligghhttt ( and readin it (AGAIN!!) lol School sukked today Bahaha"
20115,1693977324,neutral,"Paving your own road is intelligent only if nobody has gone exactly where you are going, come follow me"
20116,1693977333,relief,@brittannyy14 yea i know right! i love that song!
20117,1693977353,happiness,@antsrants it's driving me insane!  all i want is a lie in!!!
20118,1693977357,neutral,@Tittch Just file me under *seduced* sweetie...
20119,1693977418,worry,@BroncMurphy  I agree people should be able to cohabitate with whomever they choose
20120,1693977436,neutral,is twittering
20121,1693977535,happiness,For @mizhalle  ? http://blip.fm/~5jbp3
20122,1693977559,worry,"@Jocey17 ITS A BANK HOLIDAY STUPID!! wait, they don't have bank holidays in America... Okay keep on celebreting"
20123,1693977656,enthusiasm,@carmenforward no way - those are great words.  Boys don't get to own them.    Oh and was it your bday?
20124,1693977783,happiness,"Hi all, just recovering from a party, looking forward to an exciting bank holiday around the diy shops...life cant get much better.surely"
20125,1693977796,surprise,@AngelicaV1 Your birthday? WELL Happy birthday
20126,1693977819,relief,You won't believe how long this took to achieve... Still all done and my car is happy again  - Photo: http://bkite.com/0783l
20127,1693977921,love,"says i got 2 cards today, from eva n clara. thanks, guys.  http://plurk.com/p/roo6c"
20128,1693977922,neutral,@DavidArchie Have a great day today David!  May you write some wonderful masterpieces!
20129,1693977933,love,im back. wooooo!!!  i want to have my own press release :|
20130,1693977942,love,"@savagemike  Yep, I like animals better than some humans too!"
20131,1693977966,worry,@michael611 would you settle for a 76 Mustang II Ghia? ...nope... probably would not be the same
20132,1693977967,surprise,@IMBASE k its 3 slices left
20133,1693978045,fun,"omg, I never knew that Wikipedia also lists the shades of colours, it's cool"
20134,1693978093,neutral,we just drove all the way to Hollywood just to get a Miley Cyrus milkshake... at least it was like an orgasm in my mouth
20135,1693978195,neutral,@akarshsimha: Started using the branch
20136,1693978294,neutral,anyone got an FFE account? if so.. add me
20137,1693978343,neutral,@lilmarshmellow 1 pm...
20138,1693978375,neutral,"@theblackbug I realized that I think 4 weeks into college, welcome to the otherside"
20139,1693978397,love,Revelation: Strawberries and Nutella taste reeaaalllly good together...
20140,1693978463,love,Another one popped up a human being. Congrats Nana and Wan.  Baby Iris is a cutie.
